BinID,Timestamp,Distance(cm),Fill(%),Status
9,2026-02-02 07:45:00,111.0,33.7,Half Empty
9,2026-02-02 08:00:00,109.4,34.6,Half Empty
9,2026-02-02 08:15:00,111.7,35.0,Half Empty
9,2026-02-02 08:30:00,107.4,35.7,Half Empty
9,2026-02-02 08:45:00,106.6,36.3,Half Empty
9,2026-02-02 09:00:00,104.0,37.4,Half Empty
9,2026-02-02 09:15:00,107.8,38.1,Half Empty
9,2026-02-02 09:30:00,103.9,39.0,Half Empty
9,2026-02-02 09:45:00,103.0,39.7,Half Empty
9,2026-02-02 10:00:00,102.3,40.9,Half Empty
9,2026-02-02 10:15:00,99.6,41.7,Half Empty
9,2026-02-02 10:30:00,96.3,42.6,Half Empty
9,2026-02-02 10:45:00,93.9,43.9,Half Empty
9,2026-02-02 11:00:00,94.8,45.0,Half Empty
9,2026-02-02 11:15:00,91.2,46.5,Half Empty
9,2026-02-02 11:30:00,90.6,47.4,Half Empty
9,2026-02-02 11:45:00,87.3,48.4,Half Empty
9,2026-02-02 12:00:00,86.2,49.6,Half Empty
9,2026-02-02 12:15:00,84.8,50.5,Half Full
9,2026-02-02 12:30:00,83.1,51.5,Half Full
9,2026-02-02 12:45:00,81.1,52.2,Half Full
9,2026-02-02 13:00:00,80.3,53.6,Half Full
9,2026-02-02 13:15:00,76.2,54.6,Half Full
9,2026-02-02 13:30:00,76.7,55.3,Half Full
9,2026-02-02 13:45:00,75.2,56.2,Half Full
9,2026-02-02 14:00:00,75.7,56.8,Half Full
9,2026-02-02 14:15:00,75.2,57.8,Half Full
9,2026-02-02 14:30:00,72.1,59.0,Half Full
9,2026-02-02 14:45:00,71.4,60.2,Half Full
9,2026-02-02 15:00:00,69.4,61.4,Half Full
9,2026-02-02 15:15:00,67.1,62.7,Half Full
9,2026-02-02 15:30:00,63.6,63.7,Half Full
9,2026-02-02 15:45:00,61.0,64.8,Half Full
9,2026-02-02 16:00:00,60.7,65.5,Half Full
9,2026-02-02 16:15:00,58.9,66.4,Half Full
9,2026-02-02 16:30:00,57.2,67.4,Half Full
9,2026-02-02 16:45:00,55.5,68.6,Half Full
9,2026-02-02 17:00:00,54.4,68.9,Half Full
9,2026-02-02 17:15:00,53.2,69.4,Half Full
9,2026-02-02 17:30:00,53.1,70.3,Half Full
9,2026-02-02 17:45:00,51.7,71.4,Half Full
9,2026-02-02 18:00:00,50.9,72.3,Half Full
9,2026-02-02 18:15:00,47.9,72.9,Half Full
9,2026-02-02 18:30:00,46.7,74.1,Half Full
9,2026-02-02 18:45:00,46.3,74.8,Half Full
9,2026-02-02 19:00:00,44.8,75.5,Half Full
9,2026-02-02 19:15:00,43.4,75.9,Half Full
9,2026-02-02 19:30:00,43.1,76.4,Half Full
9,2026-02-02 19:45:00,41.2,76.9,Half Full
9,2026-02-02 20:00:00,40.4,77.5,Half Full
9,2026-02-02 20:15:00,44.0,78.2,Half Full
9,2026-02-02 20:30:00,38.5,78.9,Half Full
9,2026-02-02 20:45:00,37.8,80.2,Half Full
9,2026-02-02 21:00:00,36.4,80.8,Half Full
9,2026-02-02 21:15:00,34.8,81.5,Half Full
9,2026-02-02 21:30:00,34.9,82.7,Half Full
9,2026-02-02 21:45:00,33.5,83.2,Half Full
9,2026-02-02 22:00:00,34.4,83.7,Half Full
9,2026-02-02 22:15:00,30.2,84.5,Half Full
9,2026-02-02 22:30:00,33.0,84.8,Half Full
9,2026-02-02 22:45:00,31.1,84.8,Half Full
9,2026-02-02 23:00:00,31.5,85.1,Half Full
9,2026-02-02 23:15:00,26.4,85.5,Half Full
9,2026-02-02 23:30:00,30.2,85.8,Half Full
9,2026-02-02 23:45:00,25.4,86.3,Half Full
9,2026-02-03 00:00:00,28.5,86.3,Half Full
9,2026-02-03 00:15:00,26.7,86.6,Half Full
9,2026-02-03 00:30:00,24.7,86.9,Half Full
9,2026-02-03 00:45:00,26.7,86.9,Half Full
9,2026-02-03 01:00:00,24.9,87.1,Half Full
9,2026-02-03 01:15:00,26.8,87.3,Half Full
9,2026-02-03 01:30:00,24.7,87.5,Half Full
9,2026-02-03 01:45:00,28.2,87.6,Half Full
9,2026-02-03 02:00:00,26.0,87.7,Half Full
9,2026-02-03 02:15:00,25.7,88.2,Half Full
9,2026-02-03 02:30:00,25.3,88.2,Half Full
9,2026-02-03 02:45:00,24.9,88.3,Half Full
9,2026-02-03 03:00:00,25.3,88.3,Half Full
9,2026-02-03 03:15:00,24.2,88.4,Half Full
9,2026-02-03 03:30:00,21.8,88.4,Half Full
9,2026-02-03 03:45:00,24.6,88.8,Half Full
9,2026-02-03 04:00:00,24.7,88.8,Half Full
9,2026-02-03 04:15:00,22.2,89.0,Half Full
9,2026-02-03 04:30:00,22.7,89.3,Half Full
9,2026-02-03 04:45:00,23.8,89.8,Half Full
9,2026-02-03 05:00:00,21.4,90.5,Full
9,2026-02-03 05:15:00,21.9,90.5,Full
9,2026-02-03 05:30:00,20.2,90.5,Full
9,2026-02-03 05:45:00,22.4,90.5,Full
9,2026-02-03 06:00:00,20.3,91.2,Full
9,2026-02-03 06:15:00,18.3,91.7,Full
9,2026-02-03 06:30:00,18.4,92.2,Full
9,2026-02-03 06:45:00,18.0,92.7,Full
9,2026-02-03 07:00:00,16.4,93.5,Full
9,2026-02-03 07:15:00,15.0,94.3,Full
9,2026-02-03 07:30:00,14.2,94.8,Full
9,2026-02-03 07:45:00,13.4,95.6,Full
9,2026-02-03 08:00:00,158.5,4.3,Collected
9,2026-02-03 08:15:00,154.8,5.4,Collected
9,2026-02-03 08:30:00,155.4,6.0,Collected
9,2026-02-03 08:45:00,154.4,6.5,Collected
9,2026-02-03 09:00:00,154.8,7.3,Collected
9,2026-02-03 09:15:00,153.2,8.2,Collected
9,2026-02-03 09:30:00,149.0,9.4,Collected
9,2026-02-03 09:45:00,148.3,10.6,Half Empty
9,2026-02-03 10:00:00,146.2,12.0,Half Empty
9,2026-02-03 10:15:00,143.0,13.4,Half Empty
9,2026-02-03 10:30:00,141.9,14.3,Half Empty
9,2026-02-03 10:45:00,144.1,15.0,Half Empty
9,2026-02-03 11:00:00,137.9,16.5,Half Empty
9,2026-02-03 11:15:00,134.4,18.0,Half Empty
9,2026-02-03 11:30:00,136.3,18.6,Half Empty
9,2026-02-03 11:45:00,134.3,19.5,Half Empty
9,2026-02-03 12:00:00,131.7,20.3,Half Empty
9,2026-02-03 12:15:00,131.2,21.4,Half Empty
9,2026-02-03 12:30:00,128.6,22.8,Half Empty
9,2026-02-03 12:45:00,127.0,24.3,Half Empty
9,2026-02-03 13:00:00,124.1,25.7,Half Empty
9,2026-02-03 13:15:00,124.7,27.1,Half Empty
9,2026-02-03 13:30:00,118.8,27.9,Half Empty
9,2026-02-03 13:45:00,122.1,28.9,Half Empty
9,2026-02-03 14:00:00,117.9,29.4,Half Empty
9,2026-02-03 14:15:00,118.4,30.2,Half Empty
9,2026-02-03 14:30:00,116.5,31.1,Half Empty
9,2026-02-03 14:45:00,112.9,32.1,Half Empty
9,2026-02-03 15:00:00,112.4,33.0,Half Empty
9,2026-02-03 15:15:00,108.8,34.4,Half Empty
9,2026-02-03 15:30:00,109.5,35.6,Half Empty
9,2026-02-03 15:45:00,106.7,36.5,Half Empty
9,2026-02-03 16:00:00,105.2,37.5,Half Empty
9,2026-02-03 16:15:00,103.2,38.4,Half Empty
9,2026-02-03 16:30:00,102.7,39.3,Half Empty
9,2026-02-03 16:45:00,102.5,39.7,Half Empty
9,2026-02-03 17:00:00,99.0,40.6,Half Empty
9,2026-02-03 17:15:00,99.2,41.4,Half Empty
9,2026-02-03 17:30:00,97.2,42.3,Half Empty
9,2026-02-03 17:45:00,95.2,43.1,Half Empty
9,2026-02-03 18:00:00,97.8,43.1,Half Empty
9,2026-02-03 18:15:00,95.2,44.1,Half Empty
9,2026-02-03 18:30:00,93.3,44.8,Half Empty
9,2026-02-03 18:45:00,91.6,45.8,Half Empty
9,2026-02-03 19:00:00,90.2,46.5,Half Empty
9,2026-02-03 19:15:00,90.2,47.2,Half Empty
9,2026-02-03 19:30:00,87.5,48.4,Half Empty
9,2026-02-03 19:45:00,86.9,49.6,Half Empty
9,2026-02-03 20:00:00,85.7,50.0,Half Empty
9,2026-02-03 20:15:00,85.1,50.6,Half Full
9,2026-02-03 20:30:00,83.6,51.6,Half Full
9,2026-02-03 20:45:00,79.9,52.7,Half Full
9,2026-02-03 21:00:00,81.4,53.3,Half Full
9,2026-02-03 21:15:00,77.8,53.9,Half Full
9,2026-02-03 21:30:00,77.3,54.8,Half Full
9,2026-02-03 21:45:00,75.4,55.3,Half Full
9,2026-02-03 22:00:00,77.0,56.0,Half Full
9,2026-02-03 22:15:00,77.5,56.5,Half Full
9,2026-02-03 22:30:00,75.1,56.9,Half Full
9,2026-02-03 22:45:00,75.7,56.9,Half Full
9,2026-02-03 23:00:00,73.0,57.2,Half Full
9,2026-02-03 23:15:00,73.9,57.5,Half Full
9,2026-02-03 23:30:00,73.0,57.8,Half Full
9,2026-02-03 23:45:00,71.8,58.0,Half Full
9,2026-02-04 00:00:00,71.7,58.4,Half Full
9,2026-02-04 00:15:00,70.1,58.5,Half Full
9,2026-02-04 00:30:00,73.0,58.5,Half Full
9,2026-02-04 00:45:00,74.0,58.5,Half Full
9,2026-02-04 01:00:00,70.5,59.0,Half Full
9,2026-02-04 01:15:00,73.2,59.2,Half Full
9,2026-02-04 01:30:00,71.1,59.4,Half Full
9,2026-02-04 01:45:00,69.9,60.0,Half Full
9,2026-02-04 02:00:00,69.8,60.2,Half Full
9,2026-02-04 02:15:00,69.3,60.2,Half Full
9,2026-02-04 02:30:00,69.4,60.2,Half Full
9,2026-02-04 02:45:00,68.0,60.4,Half Full
9,2026-02-04 03:00:00,68.3,60.4,Half Full
9,2026-02-04 03:15:00,67.5,60.4,Half Full
9,2026-02-04 03:30:00,70.6,60.5,Half Full
9,2026-02-04 03:45:00,67.6,61.0,Half Full
9,2026-02-04 04:00:00,65.2,61.4,Half Full
9,2026-02-04 04:15:00,66.4,61.4,Half Full
9,2026-02-04 04:30:00,68.6,61.4,Half Full
9,2026-02-04 04:45:00,66.2,61.6,Half Full
9,2026-02-04 05:00:00,66.8,61.9,Half Full
9,2026-02-04 05:15:00,66.7,62.2,Half Full
9,2026-02-04 05:30:00,66.1,62.2,Half Full
9,2026-02-04 05:45:00,66.3,62.3,Half Full
9,2026-02-04 06:00:00,64.3,62.8,Half Full
9,2026-02-04 06:15:00,62.6,63.6,Half Full
9,2026-02-04 06:30:00,62.4,64.2,Half Full
9,2026-02-04 06:45:00,61.5,64.9,Half Full
9,2026-02-04 07:00:00,59.4,65.6,Half Full
9,2026-02-04 07:15:00,59.1,66.5,Half Full
9,2026-02-04 07:30:00,58.7,67.2,Half Full
9,2026-02-04 07:45:00,53.7,68.0,Half Full
9,2026-02-04 08:00:00,157.9,3.9,Collected
9,2026-02-04 08:15:00,159.7,5.0,Collected
9,2026-02-04 08:30:00,155.8,5.9,Collected
9,2026-02-04 08:45:00,153.9,6.5,Collected
9,2026-02-04 09:00:00,153.0,7.2,Collected
9,2026-02-04 09:15:00,153.5,8.0,Collected
9,2026-02-04 09:30:00,152.9,8.7,Collected
9,2026-02-04 09:45:00,150.6,9.8,Collected
9,2026-02-04 10:00:00,148.6,10.6,Half Empty
9,2026-02-04 10:15:00,146.4,11.3,Half Empty
9,2026-02-04 10:30:00,145.4,12.2,Half Empty
9,2026-02-04 10:45:00,141.7,13.2,Half Empty
9,2026-02-04 11:00:00,143.9,14.1,Half Empty
9,2026-02-04 11:15:00,140.8,15.2,Half Empty
9,2026-02-04 11:30:00,139.6,15.9,Half Empty
9,2026-02-04 11:45:00,136.2,17.0,Half Empty
9,2026-02-04 12:00:00,136.4,17.8,Half Empty
9,2026-02-04 12:15:00,136.5,19.1,Half Empty
9,2026-02-04 12:30:00,135.2,19.8,Half Empty
9,2026-02-04 12:45:00,132.6,20.6,Half Empty
9,2026-02-04 13:00:00,131.4,21.6,Half Empty
9,2026-02-04 13:15:00,127.6,22.6,Half Empty
9,2026-02-04 13:30:00,129.3,23.5,Half Empty
9,2026-02-04 13:45:00,127.5,24.1,Half Empty
9,2026-02-04 14:00:00,124.0,25.4,Half Empty
9,2026-02-04 14:15:00,123.7,25.9,Half Empty
9,2026-02-04 14:30:00,119.7,27.1,Half Empty
9,2026-02-04 14:45:00,119.7,28.3,Half Empty
9,2026-02-04 15:00:00,119.8,29.5,Half Empty
9,2026-02-04 15:15:00,116.5,30.4,Half Empty
9,2026-02-04 15:30:00,116.3,31.3,Half Empty
9,2026-02-04 15:45:00,109.9,32.7,Half Empty
9,2026-02-04 16:00:00,111.8,33.3,Half Empty
9,2026-02-04 16:15:00,111.0,34.0,Half Empty
9,2026-02-04 16:30:00,110.4,34.9,Half Empty
9,2026-02-04 16:45:00,108.7,35.5,Half Empty
9,2026-02-04 17:00:00,105.3,36.4,Half Empty
9,2026-02-04 17:15:00,106.1,36.7,Half Empty
9,2026-02-04 17:30:00,104.2,37.7,Half Empty
9,2026-02-04 17:45:00,104.0,38.4,Half Empty
9,2026-02-04 18:00:00,101.0,39.1,Half Empty
9,2026-02-04 18:15:00,101.2,40.1,Half Empty
9,2026-02-04 18:30:00,101.9,41.0,Half Empty
9,2026-02-04 18:45:00,98.2,42.0,Half Empty
9,2026-02-04 19:00:00,97.0,42.8,Half Empty
9,2026-02-04 19:15:00,95.4,43.7,Half Empty
9,2026-02-04 19:30:00,95.0,43.8,Half Empty
9,2026-02-04 19:45:00,94.4,44.2,Half Empty
9,2026-02-04 20:00:00,93.4,44.9,Half Empty
9,2026-02-04 20:15:00,92.2,45.6,Half Empty
9,2026-02-04 20:30:00,90.3,46.7,Half Empty
9,2026-02-04 20:45:00,88.7,47.8,Half Empty
9,2026-02-04 21:00:00,86.9,48.8,Half Empty
9,2026-02-04 21:15:00,86.3,49.2,Half Empty
9,2026-02-04 21:30:00,86.8,50.1,Half Full
9,2026-02-04 21:45:00,83.1,50.9,Half Full
9,2026-02-04 22:00:00,82.3,51.2,Half Full
9,2026-02-04 22:15:00,83.6,51.6,Half Full
9,2026-02-04 22:30:00,81.2,52.4,Half Full
9,2026-02-04 22:45:00,79.9,53.1,Half Full
9,2026-02-04 23:00:00,80.8,53.4,Half Full
9,2026-02-04 23:15:00,81.7,53.6,Half Full
9,2026-02-04 23:30:00,78.9,53.7,Half Full
9,2026-02-04 23:45:00,79.5,53.8,Half Full
9,2026-02-05 00:00:00,78.7,53.9,Half Full
9,2026-02-05 00:15:00,78.6,54.0,Half Full
9,2026-02-05 00:30:00,77.8,54.4,Half Full
9,2026-02-05 00:45:00,78.5,54.5,Half Full
9,2026-02-05 01:00:00,78.9,54.8,Half Full
9,2026-02-05 01:15:00,78.8,55.0,Half Full
9,2026-02-05 01:30:00,75.9,55.5,Half Full
9,2026-02-05 01:45:00,78.1,55.7,Half Full
9,2026-02-05 02:00:00,79.1,55.9,Half Full
9,2026-02-05 02:15:00,75.8,56.0,Half Full
9,2026-02-05 02:30:00,74.3,56.0,Half Full
9,2026-02-05 02:45:00,74.1,56.5,Half Full
9,2026-02-05 03:00:00,73.1,56.7,Half Full
9,2026-02-05 03:15:00,75.2,56.9,Half Full
9,2026-02-05 03:30:00,76.4,57.1,Half Full
9,2026-02-05 03:45:00,74.5,57.2,Half Full
9,2026-02-05 04:00:00,74.2,57.3,Half Full
9,2026-02-05 04:15:00,73.0,57.3,Half Full
9,2026-02-05 04:30:00,72.2,57.5,Half Full
9,2026-02-05 04:45:00,73.2,57.5,Half Full
9,2026-02-05 05:00:00,74.4,57.8,Half Full
9,2026-02-05 05:15:00,74.0,57.8,Half Full
9,2026-02-05 05:30:00,73.8,58.0,Half Full
9,2026-02-05 05:45:00,72.4,58.5,Half Full
9,2026-02-05 06:00:00,71.1,58.7,Half Full
9,2026-02-05 06:15:00,71.2,59.2,Half Full
9,2026-02-05 06:30:00,69.8,59.8,Half Full
9,2026-02-05 06:45:00,69.3,59.9,Half Full
9,2026-02-05 07:00:00,65.9,60.9,Half Full
9,2026-02-05 07:15:00,66.9,61.3,Half Full
9,2026-02-05 07:30:00,68.3,61.9,Half Full
9,2026-02-05 07:45:00,67.5,62.6,Half Full
9,2026-02-05 08:00:00,65.1,63.0,Half Full
9,2026-02-05 08:15:00,61.9,63.9,Half Full
9,2026-02-05 08:30:00,63.4,64.8,Half Full
9,2026-02-05 08:45:00,61.4,65.2,Half Full
9,2026-02-05 09:00:00,59.4,65.8,Half Full
9,2026-02-05 09:15:00,59.6,66.4,Half Full
9,2026-02-05 09:30:00,58.8,67.5,Half Full
9,2026-02-05 09:45:00,57.1,68.3,Half Full
9,2026-02-05 10:00:00,55.2,69.3,Half Full
9,2026-02-05 10:15:00,50.6,70.3,Half Full
9,2026-02-05 10:30:00,50.1,71.2,Half Full
9,2026-02-05 10:45:00,47.3,72.5,Half Full
9,2026-02-05 11:00:00,47.3,73.8,Half Full
9,2026-02-05 11:15:00,44.9,75.3,Half Full
9,2026-02-05 11:30:00,45.7,76.5,Half Full
9,2026-02-05 11:45:00,43.7,77.4,Half Full
9,2026-02-05 12:00:00,38.9,78.3,Half Full
9,2026-02-05 12:15:00,39.5,79.5,Half Full
9,2026-02-05 12:30:00,36.4,80.7,Half Full
9,2026-02-05 12:45:00,34.9,81.9,Half Full
9,2026-02-05 13:00:00,33.4,83.1,Half Full
9,2026-02-05 13:15:00,33.9,84.1,Half Full
9,2026-02-05 13:30:00,29.4,85.4,Half Full
9,2026-02-05 13:45:00,27.8,86.1,Half Full
9,2026-02-05 14:00:00,24.5,87.6,Half Full
9,2026-02-05 14:15:00,26.2,88.6,Half Full
9,2026-02-05 14:30:00,22.1,89.3,Half Full
9,2026-02-05 14:45:00,22.3,90.4,Full
9,2026-02-05 15:00:00,164.8,1.1,Collected
9,2026-02-05 15:15:00,161.0,2.1,Collected
9,2026-02-05 15:30:00,159.3,3.3,Collected
9,2026-02-05 15:45:00,159.7,4.3,Collected
9,2026-02-05 16:00:00,156.7,5.4,Collected
9,2026-02-05 16:15:00,155.7,6.4,Collected
9,2026-02-05 16:30:00,152.8,7.3,Collected
9,2026-02-05 16:45:00,152.1,7.9,Collected
9,2026-02-05 17:00:00,151.9,8.7,Collected
9,2026-02-05 17:15:00,149.2,9.6,Collected
9,2026-02-05 17:30:00,147.9,10.5,Half Empty
9,2026-02-05 17:45:00,146.4,11.1,Half Empty
9,2026-02-05 18:00:00,144.8,11.5,Half Empty
9,2026-02-05 18:15:00,146.5,12.1,Half Empty
9,2026-02-05 18:30:00,143.6,13.0,Half Empty
9,2026-02-05 18:45:00,142.9,14.1,Half Empty
9,2026-02-05 19:00:00,141.4,14.4,Half Empty
9,2026-02-05 19:15:00,140.4,14.9,Half Empty
9,2026-02-05 19:30:00,143.3,15.5,Half Empty
9,2026-02-05 19:45:00,139.3,16.2,Half Empty
9,2026-02-05 20:00:00,138.5,16.6,Half Empty
9,2026-02-05 20:15:00,138.2,16.9,Half Empty
9,2026-02-05 20:30:00,136.6,17.9,Half Empty
9,2026-02-05 20:45:00,133.1,18.9,Half Empty
9,2026-02-05 21:00:00,137.6,19.6,Half Empty
9,2026-02-05 21:15:00,133.4,20.0,Half Empty
9,2026-02-05 21:30:00,131.3,20.8,Half Empty
9,2026-02-05 21:45:00,130.3,21.5,Half Empty
9,2026-02-05 22:00:00,131.7,21.5,Half Empty
9,2026-02-05 22:15:00,130.0,21.6,Half Empty
9,2026-02-05 22:30:00,129.9,22.0,Half Empty
9,2026-02-05 22:45:00,130.0,22.2,Half Empty
9,2026-02-05 23:00:00,129.9,22.2,Half Empty
9,2026-02-05 23:15:00,128.3,22.3,Half Empty
9,2026-02-05 23:30:00,127.5,22.6,Half Empty
9,2026-02-05 23:45:00,127.3,23.3,Half Empty
9,2026-02-06 00:00:00,128.5,23.5,Half Empty
9,2026-02-06 00:15:00,126.1,23.8,Half Empty
9,2026-02-06 00:30:00,129.6,23.9,Half Empty
9,2026-02-06 00:45:00,125.5,24.6,Half Empty
9,2026-02-06 01:00:00,127.1,24.7,Half Empty
9,2026-02-06 01:15:00,125.3,24.7,Half Empty
9,2026-02-06 01:30:00,125.7,25.3,Half Empty
9,2026-02-06 01:45:00,123.8,25.4,Half Empty
9,2026-02-06 02:00:00,122.9,25.5,Half Empty
9,2026-02-06 02:15:00,121.8,25.7,Half Empty
9,2026-02-06 02:30:00,123.9,25.9,Half Empty
9,2026-02-06 02:45:00,123.3,25.9,Half Empty
9,2026-02-06 03:00:00,121.6,26.2,Half Empty
9,2026-02-06 03:15:00,122.2,26.2,Half Empty
9,2026-02-06 03:30:00,123.2,26.9,Half Empty
9,2026-02-06 03:45:00,121.8,26.9,Half Empty
9,2026-02-06 04:00:00,121.7,26.9,Half Empty
9,2026-02-06 04:15:00,122.8,26.9,Half Empty
9,2026-02-06 04:30:00,121.2,26.9,Half Empty
9,2026-02-06 04:45:00,121.6,26.9,Half Empty
9,2026-02-06 05:00:00,123.1,27.1,Half Empty
9,2026-02-06 05:15:00,120.5,27.1,Half Empty
9,2026-02-06 05:30:00,120.6,27.5,Half Empty
9,2026-02-06 05:45:00,118.4,28.4,Half Empty
9,2026-02-06 06:00:00,120.9,28.6,Half Empty
9,2026-02-06 06:15:00,117.8,29.3,Half Empty
9,2026-02-06 06:30:00,115.4,29.9,Half Empty
9,2026-02-06 06:45:00,116.8,30.2,Half Empty
9,2026-02-06 07:00:00,116.1,30.9,Half Empty
9,2026-02-06 07:15:00,116.3,31.2,Half Empty
9,2026-02-06 07:30:00,115.4,31.8,Half Empty
9,2026-02-06 07:45:00,113.7,32.3,Half Empty
9,2026-02-06 08:00:00,112.9,32.9,Half Empty
9,2026-02-06 08:15:00,111.2,33.4,Half Empty
9,2026-02-06 08:30:00,110.8,34.1,Half Empty
9,2026-02-06 08:45:00,112.4,34.3,Half Empty
9,2026-02-06 09:00:00,107.0,35.3,Half Empty
9,2026-02-06 09:15:00,108.2,36.1,Half Empty
9,2026-02-06 09:30:00,109.0,36.5,Half Empty
9,2026-02-06 09:45:00,106.2,36.6,Half Empty
9,2026-02-06 10:00:00,104.1,37.7,Half Empty
9,2026-02-06 10:15:00,104.4,38.5,Half Empty
9,2026-02-06 10:30:00,100.5,39.4,Half Empty
9,2026-02-06 10:45:00,100.8,40.3,Half Empty
9,2026-02-06 11:00:00,98.9,40.8,Half Empty
9,2026-02-06 11:15:00,98.7,41.3,Half Empty
9,2026-02-06 11:30:00,95.6,42.2,Half Empty
9,2026-02-06 11:45:00,97.2,43.2,Half Empty
9,2026-02-06 12:00:00,94.6,44.8,Half Empty
9,2026-02-06 12:15:00,92.2,45.6,Half Empty
9,2026-02-06 12:30:00,89.7,46.7,Half Empty
9,2026-02-06 12:45:00,88.7,47.4,Half Empty
9,2026-02-06 13:00:00,90.9,48.0,Half Empty
9,2026-02-06 13:15:00,88.7,48.9,Half Empty
9,2026-02-06 13:30:00,85.8,49.8,Half Empty
9,2026-02-06 13:45:00,82.5,50.6,Half Full
9,2026-02-06 14:00:00,84.2,51.8,Half Full
9,2026-02-06 14:15:00,82.5,52.8,Half Full
9,2026-02-06 14:30:00,80.3,53.8,Half Full
9,2026-02-06 14:45:00,77.9,54.6,Half Full
9,2026-02-06 15:00:00,76.4,55.6,Half Full
9,2026-02-06 15:15:00,74.3,56.4,Half Full
9,2026-02-06 15:30:00,74.1,57.2,Half Full
9,2026-02-06 15:45:00,72.1,58.2,Half Full
9,2026-02-06 16:00:00,70.8,58.6,Half Full
9,2026-02-06 16:15:00,70.1,59.3,Half Full
9,2026-02-06 16:30:00,70.4,59.4,Half Full
9,2026-02-06 16:45:00,70.6,59.9,Half Full
9,2026-02-06 17:00:00,71.4,60.2,Half Full
9,2026-02-06 17:15:00,67.1,60.8,Half Full
9,2026-02-06 17:30:00,67.5,61.5,Half Full
9,2026-02-06 17:45:00,66.9,62.4,Half Full
9,2026-02-06 18:00:00,66.5,62.9,Half Full
9,2026-02-06 18:15:00,64.2,63.7,Half Full
9,2026-02-06 18:30:00,60.6,64.5,Half Full
9,2026-02-06 18:45:00,60.2,65.2,Half Full
9,2026-02-06 19:00:00,60.6,65.6,Half Full
9,2026-02-06 19:15:00,59.7,66.5,Half Full
9,2026-02-06 19:30:00,57.4,67.0,Half Full
9,2026-02-06 19:45:00,60.0,67.4,Half Full
9,2026-02-06 20:00:00,57.8,68.2,Half Full
9,2026-02-06 20:15:00,55.7,68.6,Half Full
9,2026-02-06 20:30:00,55.1,69.3,Half Full
9,2026-02-06 20:45:00,55.1,70.0,Half Full
9,2026-02-06 21:00:00,53.6,70.0,Half Full
9,2026-02-06 21:15:00,52.9,70.7,Half Full
9,2026-02-06 21:30:00,50.9,71.6,Half Full
9,2026-02-06 21:45:00,49.5,72.2,Half Full
9,2026-02-06 22:00:00,48.1,72.3,Half Full
9,2026-02-06 22:15:00,52.2,72.3,Half Full
9,2026-02-06 22:30:00,50.3,72.8,Half Full
9,2026-02-06 22:45:00,48.0,73.6,Half Full
9,2026-02-06 23:00:00,47.2,74.2,Half Full
9,2026-02-06 23:15:00,46.0,74.2,Half Full
9,2026-02-06 23:30:00,43.8,74.2,Half Full
9,2026-02-06 23:45:00,43.9,74.8,Half Full
9,2026-02-07 00:00:00,44.4,74.9,Half Full
9,2026-02-07 00:15:00,45.1,74.9,Half Full
9,2026-02-07 00:30:00,46.4,74.9,Half Full
9,2026-02-07 00:45:00,45.1,75.1,Half Full
9,2026-02-07 01:00:00,44.5,75.3,Half Full
9,2026-02-07 01:15:00,43.9,75.3,Half Full
9,2026-02-07 01:30:00,45.7,75.3,Half Full
9,2026-02-07 01:45:00,46.2,75.4,Half Full
9,2026-02-07 02:00:00,47.2,75.5,Half Full
9,2026-02-07 02:15:00,43.4,75.7,Half Full
9,2026-02-07 02:30:00,46.4,75.7,Half Full
9,2026-02-07 02:45:00,43.7,76.2,Half Full
9,2026-02-07 03:00:00,42.8,76.4,Half Full
9,2026-02-07 03:15:00,40.6,76.9,Half Full
9,2026-02-07 03:30:00,42.2,76.9,Half Full
9,2026-02-07 03:45:00,42.9,77.2,Half Full
9,2026-02-07 04:00:00,39.2,77.7,Half Full
9,2026-02-07 04:15:00,40.9,77.7,Half Full
9,2026-02-07 04:30:00,42.4,77.7,Half Full
9,2026-02-07 04:45:00,41.1,77.7,Half Full
9,2026-02-07 05:00:00,39.7,78.0,Half Full
9,2026-02-07 05:15:00,41.1,78.0,Half Full
9,2026-02-07 05:30:00,41.5,78.4,Half Full
9,2026-02-07 05:45:00,39.9,78.8,Half Full
9,2026-02-07 06:00:00,42.3,78.8,Half Full
9,2026-02-07 06:15:00,37.6,79.3,Half Full
9,2026-02-07 06:30:00,37.1,79.5,Half Full
9,2026-02-07 06:45:00,35.4,80.1,Half Full
9,2026-02-07 07:00:00,34.6,80.5,Half Full
9,2026-02-07 07:15:00,37.5,80.9,Half Full
9,2026-02-07 07:30:00,38.7,81.2,Half Full
9,2026-02-07 07:45:00,34.7,82.1,Half Full
9,2026-02-07 08:00:00,157.5,5.2,Collected
9,2026-02-07 08:15:00,155.0,6.0,Collected
9,2026-02-07 08:30:00,156.5,6.3,Collected
9,2026-02-07 08:45:00,154.7,7.0,Collected
9,2026-02-07 09:00:00,152.7,7.1,Collected
9,2026-02-07 09:15:00,152.7,7.7,Collected
9,2026-02-07 09:30:00,151.1,8.3,Collected
9,2026-02-07 09:45:00,150.6,8.4,Collected
9,2026-02-07 10:00:00,149.6,9.4,Collected
9,2026-02-07 10:15:00,149.5,10.6,Half Empty
9,2026-02-07 10:30:00,146.6,11.5,Half Empty
9,2026-02-07 10:45:00,146.2,12.2,Half Empty
9,2026-02-07 11:00:00,145.3,12.9,Half Empty
